B1,B2,B3,B4,B5,B6,B7,B10,Yield
0.027122499999999994,0.03471250000000001,0.05976500000000001,0.05753750000000002,0.265685,0.2372225,0.12097999999999998,311.41063832,0.548389503058928
0.038589999999999985,0.04805000000000001,0.07593499999999997,0.06562249999999997,0.2927175,0.18989499999999998,0.1338225,300.85237454,0.6246226485980502
0.058719999999999994,0.08875,0.14630749999999998,0.1848075,0.27638250000000003,0.3628425,0.279105,277.40475734,0.6790857135069103
0.061195,0.066475,0.09589999999999999,0.13709500000000002,0.25155,0.34064999999999995,0.24734250000000002,291.47332766,0.6534190598755469
0.04133999999999999,0.04904,0.09072999999999998,0.08129750000000002,0.43041,0.27234,0.14495999999999998,289.14907406,0.9877949281605538
0.07156249999999997,0.07527499999999998,0.09397499999999998,0.10043750000000001,0.258205,0.334875,0.199135,311.2704995,0.9651600464774186
0.052917500000000006,0.07491750000000003,0.1133075,0.14933249999999998,0.2560875,0.37827000000000005,0.250505,296.66530004000003,0.7488753746206898
0.051102499999999995,0.0652375,0.10057500000000003,0.13374000000000003,0.283835,0.3468925,0.24522500000000003,299.67657566,0.747440528094446
0.0233275,0.03069749999999999,0.06435750000000001,0.040185,0.5333425,0.1928375,0.08019749999999998,304.69422901999997,1.0204850585095613
0.033997499999999986,0.04277,0.07079249999999998,0.08313999999999999,0.261065,0.26233,0.1624775,302.4520079,0.6119608916733987
0.021100000000000008,0.025169999999999998,0.04978250000000001,0.031659999999999994,0.43571750000000004,0.15986499999999998,0.06405499999999997,301.4949623,0.9880385473436188
0.0860825,0.10668,0.146005,0.1680875,0.18359750000000002,0.22014499999999998,0.19234250000000003,298.35721994,0.49289878852036584
0.06347750000000002,0.07827250000000002,0.115095,0.1375075,0.3004725,0.3906175,0.32073999999999997,314.23734086,0.923351954086593
0.11220750000000002,0.1325575,0.1767225,0.20510250000000002,0.218385,0.2577925,0.2321625,318.02792504,0.8666673218904011
0.03193499999999999,0.046345,0.07588,0.10002499999999998,0.162835,0.20656000000000002,0.1598925,275.0053073,0.5218838020529205
0.05841750000000001,0.07381749999999998,0.10945749999999999,0.14201750000000002,0.2440425,0.24140250000000002,0.17441250000000003,304.33875494,0.47165993512206295
0.034629999999999994,0.046042499999999986,0.07511000000000001,0.0931225,0.242035,0.23835,0.14036749999999998,281.55423362,0.6421922022055341
0.06763000000000002,0.07953749999999998,0.1223825,0.1458125,0.34546250000000006,0.39771249999999997,0.27707,309.60592376,0.7154431380184088
0.05437500000000001,0.07084750000000001,0.09491,0.12106250000000002,0.188245,0.29874,0.20389249999999998,277.00826702,0.4106988914063293
0.08300249999999998,0.10024499999999997,0.15255000000000002,0.1718,0.2620275,0.2752275,0.22261999999999998,319.74035305999996,0.6728541924916215
0.054127499999999995,0.07024249999999999,0.10692750000000001,0.1411925,0.2793525,0.34934000000000004,0.25672,295.54418948,0.562266661860623
0.02918499999999999,0.03738,0.05275249999999998,0.07312999999999997,0.15111999999999998,0.19929999999999998,0.1371775,285.14315462,0.32380152402909573
0.0381775,0.04216500000000001,0.07447749999999997,0.05921500000000002,0.356435,0.21208749999999998,0.10648750000000001,302.17173026,0.9812508295267304
0.07114999999999999,0.08492749999999999,0.1267275,0.1796375,0.258425,0.3484325,0.31268250000000003,304.67030288,0.7899397120807974
0.046015,0.055804999999999993,0.07511000000000001,0.08726499999999998,0.1541725,0.2213275,0.18002250000000003,310.78514066,0.4375559907201117
0.07043500000000003,0.08421250000000002,0.1083575,0.1224925,0.1921775,0.30358,0.2398075,311.67382585999997,0.7532222234560377
0.024235000000000007,0.028882500000000005,0.043594999999999995,0.048600000000000004,0.1887125,0.17317500000000002,0.10178500000000001,286.80431234,0.5217750480266559
0.08533999999999997,0.1025275,0.14135750000000002,0.1710025,0.2104375,0.2546575,0.21508500000000003,279.61963430000003,0.5052082107360807
0.0688125,0.08690750000000003,0.1369575,0.17509999999999998,0.27861,0.3154875,0.24085250000000002,321.5245595,0.4859092875306095
0.0651275,0.07917999999999997,0.11641499999999999,0.1618175,0.25331,0.25837,0.17339500000000002,281.106473,0.5142108293782813
0.03339249999999999,0.0355925,0.06845499999999999,0.044639999999999985,0.4152575,0.18348750000000003,0.08283750000000001,304.62586862,1.0622884960169645
0.05283500000000002,0.06606250000000002,0.12312499999999998,0.1492775,0.32382000000000005,0.314305,0.21844000000000002,298.69902193999997,0.5244425099364654
0.027342499999999992,0.03584000000000001,0.06798749999999998,0.0680425,0.33437999999999996,0.21530500000000002,0.12395,310.9457876,0.8036887269805275
0.040569999999999995,0.05096499999999998,0.07599,0.08803499999999997,0.2096675,0.2594975,0.17152499999999998,289.54556438,0.6276543181834086
0.035509999999999986,0.04593249999999999,0.078685,0.10541499999999998,0.24714999999999998,0.30014250000000003,0.22055750000000002,296.60035766,0.5576241219721916
0.05371500000000001,0.06498999999999999,0.10093249999999998,0.13530750000000002,0.3272025,0.358195,0.2214375,318.86533994,0.6645410085988737
0.08828249999999999,0.10117999999999999,0.16489749999999997,0.18989499999999998,0.46154,0.44944,0.30424,301.7171336,1.1456614772812932
0.02792,0.040157499999999985,0.10470000000000002,0.09699999999999998,0.3646025,0.22207,0.12601250000000003,282.74028655999996,0.858015863038137
0.04081750000000001,0.052037500000000014,0.09628500000000001,0.10602,0.289665,0.2508625,0.164265,294.01291652,0.576364484108173
0.03729750000000001,0.056574999999999986,0.10167500000000002,0.12345499999999998,0.28477,0.3023425,0.22820250000000003,302.16831224,0.7023173810964971
0.0740925,0.0904275,0.14303500000000002,0.2224275,0.29819,0.3912775,0.362045,301.38900368,0.7894321234990594
0.05135000000000001,0.06641999999999998,0.103875,0.13912999999999998,0.229825,0.2978875,0.22168500000000002,304.47889376,0.5673931317330791
0.025967500000000004,0.026022500000000004,0.04054250000000001,0.04519000000000001,0.1821125,0.17185499999999998,0.0899875,291.32293477999997,0.400612190804904
0.05998500000000001,0.07346000000000003,0.10722999999999999,0.13959749999999999,0.2457475,0.33017250000000004,0.22735,314.45267612,0.672594216614962
0.022172499999999984,0.034025,0.060809999999999975,0.06334000000000001,0.19415749999999998,0.1834325,0.1044525,305.99991266,0.4449244636173019
0.037847500000000006,0.05987500000000001,0.11135499999999998,0.12614999999999998,0.31202250000000004,0.3290175,0.1952025,316.52057822,0.5321187356941175
0.11066749999999997,0.13610499999999998,0.18571500000000002,0.21676250000000002,0.2399175,0.278445,0.24484,326.87034278,0.658206931132813
0.08765,0.13162249999999998,0.20251750000000002,0.2812775,0.403955,0.41941,0.284055,305.77432334,0.9184476523228227
0.11289500000000002,0.13033,0.1883825,0.24401499999999998,0.30050000000000004,0.36286999999999997,0.3240125,303.25866062,0.8893128495095187
-0.02130500000000002,0.03320000000000001,0.1782625,0.22550750000000003,0.29995,0.2986575,0.2512475,280.5595898,0.688315860223144
0.01405999999999999,0.01865249999999999,0.0445025,0.02918499999999999,0.2763,0.14001000000000002,0.07029750000000001,291.4801637,0.5851651515086848
0.04095499999999999,0.043594999999999995,0.07142500000000002,0.05613499999999999,0.35371250000000004,0.242915,0.11501250000000002,309.59225168,0.7212362102958947
0.041092500000000004,0.0539075,0.0810225,0.09925499999999998,0.21959499999999998,0.252815,0.194735,285.52597286,0.5040910458862311
0.02464749999999999,0.03141250000000001,0.053192499999999976,0.04397999999999999,0.223225,0.13857999999999998,0.0860825,301.63851913999997,0.421673447657985
0.0417525,0.059709999999999985,0.10995250000000001,0.13250250000000002,0.3563525,0.38228500000000004,0.2131325,312.65821561999996,0.8117713445343977
0.034107499999999985,0.039470000000000005,0.06776749999999998,0.07434000000000002,0.24871749999999998,0.20284750000000001,0.12554500000000002,304.58485238000003,0.39205309938098143
0.05473250000000002,0.06842749999999997,0.09999750000000002,0.1428975,0.2635675,0.33897249999999995,0.19770500000000002,324.8913092,0.47685206207387354
0.05404500000000001,0.054017499999999996,0.07101249999999998,0.07898749999999999,0.21992499999999998,0.2516875,0.16619,304.44471355999997,0.7231233427045913
0.05440250000000002,0.07854749999999999,0.12488500000000002,0.1590125,0.2986575,0.41704500000000005,0.26719750000000003,318.80039755999996,0.6386670552876537
0.02984500000000001,0.03971749999999999,0.06785000000000002,0.07390000000000002,0.20821,0.22042,0.14831499999999997,303.63806084,0.5214861671104928
0.07233250000000002,0.08957500000000002,0.15180749999999998,0.242255,0.33795500000000006,0.40357000000000004,0.361385,300.42512204,0.8691517670154268
0.03506999999999999,0.037489999999999996,0.06262499999999999,0.048022499999999996,0.3973275,0.19580750000000002,0.09633999999999998,291.3092627,0.7168492730723885
0.031439999999999996,0.041504999999999986,0.06273499999999999,0.07480749999999997,0.22462749999999998,0.1798575,0.1012075,305.42910331999997,0.5494097920344134
0.018762499999999988,0.030835,0.07109500000000002,0.06493500000000002,0.26717,0.20925500000000002,0.12485750000000001,304.74549932,0.5368509484635897
0.0354275,0.043237499999999984,0.07741999999999999,0.07730999999999999,0.3298975,0.26838,0.14974500000000002,308.24213378,0.6129675777886511
0.04986499999999999,0.06537500000000002,0.09463500000000002,0.11190499999999998,0.2271575,0.31755000000000005,0.20290249999999999,309.40084256,0.585428594084377
0.04288,0.053962500000000024,0.08278249999999998,0.10426000000000002,0.21811000000000003,0.2527875,0.16778500000000002,319.38829699999997,0.4746778560119955
0.042935,0.06449500000000002,0.10335250000000001,0.13,0.259525,0.29755750000000003,0.1927275,306.52286972,0.7004679010449508
0.042605000000000004,0.05998500000000001,0.09556999999999999,0.11492999999999998,0.26741750000000003,0.352805,0.2519075,299.26299524,0.7211981490064877
0.031549999999999995,0.03539999999999999,0.06796000000000002,0.058609999999999995,0.27927,0.2224275,0.1422925,295.3083461,0.6611330815706032
0.028222499999999984,0.036390000000000006,0.07884999999999998,0.061634999999999995,0.42631250000000004,0.24789250000000002,0.10965000000000003,313.92288302,0.9235044028868286
0.052202499999999985,0.05770249999999999,0.08311249999999998,0.08281,0.284605,0.249295,0.16882999999999998,303.70983925999997,0.832186653050444
0.05003000000000002,0.05811499999999997,0.08831,0.10318749999999999,0.2189625,0.28534750000000003,0.204635,303.4774139,0.4608096897990636
0.1010975,0.12015500000000001,0.17259750000000001,0.23210750000000002,0.329595,0.38553,0.32142750000000003,296.03980237999997,0.9622796504948963
0.0717275,0.10571750000000002,0.1516425,0.200565,0.28265250000000003,0.35896500000000003,0.2878225,290.56071632,0.8632628346629759
0.032594999999999985,0.0416975,0.079455,0.06738250000000001,0.34205250000000004,0.248855,0.12290499999999999,309.03511442,0.6783895617094635
0.047719999999999985,0.05819750000000001,0.09628500000000001,0.1174325,0.300885,0.3290175,0.23460999999999999,301.43685596,0.8438889276516623
0.02099000000000001,0.03152250000000001,0.07082,0.056217499999999976,0.408245,0.223005,0.11251,291.76044134,0.7409695532585852
0.10159249999999997,0.1231525,0.16871999999999998,0.19457000000000002,0.20870500000000003,0.25067,0.2142325,333.0432869,0.6522296611146526
0.025197499999999984,0.0358125,0.059242499999999976,0.06787749999999998,0.22515000000000002,0.20229750000000002,0.10821999999999998,316.50348812,0.46188858811565026
0.05723499999999998,0.07458749999999997,0.1069,0.14853500000000003,0.22504000000000002,0.25782,0.16588750000000002,289.40542556,0.5666674213708783
0.014114999999999989,0.018515000000000004,0.033420000000000005,0.03226499999999999,0.2268825,0.11795499999999998,0.06009500000000001,285.61142336,0.5356420307004502
0.040982500000000005,0.0539075,0.08567000000000002,0.09158250000000001,0.2685725,0.314965,0.188355,315.05766566,0.6149073227609159
0.060177499999999995,0.06672250000000002,0.09034500000000001,0.12452750000000001,0.2095575,0.32585500000000006,0.2245725,330.26443664,0.6472727404674434
0.048242499999999994,0.0681525,0.11495749999999999,0.12524249999999998,0.2980525,0.2076325,0.15818749999999998,294.3513005,0.6482992171281184
0.03047749999999999,0.034025,0.06438500000000003,0.04530000000000001,0.39719,0.20466250000000002,0.09075749999999999,302.94420277999996,0.8460854848389424
0.05234,0.0627625,0.09653250000000002,0.12175000000000002,0.253695,0.31502,0.19479000000000002,318.75596329999996,0.5156196426813455
0.06842749999999997,0.0871825,0.12400499999999998,0.164485,0.2183025,0.2992075,0.23395,290.24967649999996,0.6741960535010553
0.05212,0.07257999999999998,0.1131975,0.16536499999999998,0.25947,0.37145,0.2279275,317.06746142,0.6799579421605384
0.030917499999999987,0.04794000000000001,0.08344249999999998,0.12130999999999997,0.22583750000000002,0.2571325,0.16352250000000002,308.01312644,0.49651050141400305
0.039167499999999994,0.04648250000000001,0.07337749999999998,0.08308500000000002,0.23177750000000003,0.2686275,0.1849175,289.92154658,0.5864218945335314
0.05321999999999999,0.06551249999999997,0.091445,0.1256275,0.19033499999999998,0.28243250000000003,0.2262225,316.17877622000003,0.6152632554156375
0.043017499999999986,0.05676749999999997,0.09139000000000003,0.11377500000000002,0.22707500000000003,0.27762000000000003,0.22305999999999998,310.7236163,0.6624849897694871
0.07505499999999998,0.0894375,0.11908249999999998,0.1492775,0.2773725,0.36842500000000006,0.26046,302.42808176,0.5897982681624315
0.033695,0.04835249999999999,0.0931225,0.079455,0.472705,0.2528425,0.14506999999999998,300.86946464,0.785884422705756
0.027837499999999987,0.03438250000000001,0.060425000000000006,0.056327499999999975,0.2922775,0.194515,0.09103250000000002,305.85635582,0.6914026604845054
0.03705,0.04821500000000001,0.08399250000000003,0.09026250000000002,0.29676,0.2507525,0.1567575,293.96848226,0.7930835463260818
0.046867500000000006,0.06301000000000001,0.1341525,0.1705625,0.3801125,0.3641625,0.279325,299.85431270000004,0.8098357801892876
0.03773750000000001,0.06025999999999998,0.1020875,0.14270500000000003,0.2735225,0.3502475,0.2206125,299.09551225999996,0.5946480579985883
0.039855,0.050744999999999985,0.07395499999999999,0.0902075,0.170975,0.236425,0.17328500000000002,279.79395332,0.33842725595358447
0.013619999999999993,0.0174975,0.04048750000000001,0.0326775,0.19974000000000003,0.139735,0.06974750000000002,294.54954566000004,0.5449678726747381
0.051817500000000016,0.060067499999999996,0.09185749999999998,0.09826499999999999,0.2599375,0.25061500000000003,0.16668500000000003,280.80568724,0.6546486937444983
0.0842675,0.10453499999999999,0.1539525,0.1857975,0.27973750000000003,0.37178000000000005,0.3038,305.50088173999995,0.8334576808891799
0.0293775,0.04078999999999999,0.06619999999999998,0.08657749999999997,0.15986499999999998,0.1868975,0.11234499999999997,279.18896378,0.5134908437956291
0.0321275,0.040047499999999986,0.07323999999999997,0.08357999999999999,0.31141749999999996,0.30129750000000005,0.17259750000000001,298.69560392,0.7728160705867463
0.03617000000000001,0.045520000000000005,0.0778875,0.08787,0.2569675,0.18478,0.115315,304.12341968,0.6709277852920219
0.07354250000000001,0.103545,0.16118500000000002,0.206285,0.35442750000000006,0.46448249999999996,0.32656999999999997,326.40549206000003,0.8934543629856357
0.019587500000000008,0.024922499999999986,0.05915999999999999,0.038947499999999996,0.36303500000000005,0.16569499999999998,0.07898749999999999,299.79962437999995,0.6691345183434105
0.045520000000000005,0.0592975,0.08613749999999998,0.10043750000000001,0.23482999999999998,0.2609275,0.18324000000000001,318.24667832,0.5952394054202154
0.03397,0.041147500000000004,0.07502750000000002,0.07002249999999999,0.36694,0.28224,0.15279749999999998,314.03909569999996,0.8451699090837176
0.09854000000000002,0.12780000000000002,0.1829925,0.2168175,0.333775,0.43549750000000004,0.33473749999999997,313.82717846,0.9612666644916718
0.043952500000000005,0.05096499999999998,0.0722775,0.08322249999999998,0.21062999999999998,0.21624,0.15431,308.36176448000003,0.5833508249390394
0.026847499999999996,0.039112499999999994,0.06641999999999998,0.1021975,0.2214375,0.252595,0.14025749999999998,301.07112782,0.6161457972619845
0.04183500000000001,0.05539250000000001,0.08220499999999997,0.109485,0.23045749999999998,0.3283575,0.20925500000000002,296.17994120000003,0.6185834633680014
0.015737499999999988,0.02464749999999999,0.04659250000000001,0.04351250000000001,0.2201725,0.13495000000000001,0.07629249999999999,286.99230344,0.6306490148876442
0.04879249999999999,0.06155250000000001,0.09677999999999998,0.12235499999999999,0.2995375,0.34912000000000004,0.234995,314.46293018,0.6699406005682448
0.024235000000000007,0.029817499999999997,0.05759249999999999,0.0464,0.26719750000000003,0.17763,0.08951999999999999,303.63464281999995,0.45889461557372146
0.09108749999999999,0.10593750000000002,0.14941500000000002,0.193965,0.2443725,0.3273675,0.3117475,320.44446518,0.7228820170913282
0.0814625,0.10085,0.1532925,0.1608,0.402415,0.22963250000000002,0.13731500000000002,280.98342428,0.909986428768841
0.062377499999999975,0.061195,0.06672250000000002,0.07090249999999998,0.14515250000000002,0.24374,0.16580499999999998,297.09938858,0.3987668331386353
0.07860250000000002,0.10013499999999997,0.16577750000000002,0.20342500000000002,0.261175,0.27685,0.21060250000000003,292.04071898,0.5213507506469037
0.10170249999999997,0.11902750000000001,0.17430250000000003,0.22473749999999998,0.2919475,0.341695,0.31490999999999997,311.1337787,0.7602238975263749
0.06301000000000001,0.07604499999999997,0.10816500000000001,0.15200000000000002,0.2748975,0.3307225,0.18975750000000002,313.61526122,0.4631018242173615
0.041147500000000004,0.058445000000000025,0.10112500000000002,0.1071475,0.3379275,0.27586,0.1615975,318.11679356,0.6916422640483006
0.03663749999999999,0.05247750000000001,0.0811325,0.10843999999999998,0.16882999999999998,0.24456500000000003,0.19806250000000003,276.2016143,0.4121564831495905
0.06438500000000003,0.079015,0.11316999999999999,0.13786500000000002,0.3060825,0.3184575,0.2081,290.4718478,0.7735737438981785
0.0476375,0.05957249999999997,0.08204,0.103765,0.17039749999999998,0.22779,0.19168249999999998,292.61836436,0.6114378206025769
0.043484999999999996,0.07412000000000002,0.13027499999999997,0.15807749999999998,0.2420075,0.2785275,0.21426,300.94124306000003,0.4858737155456158
0.07395499999999999,0.08635749999999998,0.10753249999999998,0.12301499999999999,0.2013625,0.321675,0.2427225,310.82957492,0.7290232542991371
0.05839,0.07467000000000001,0.1226025,0.17708000000000002,0.25177,0.3556925,0.3287975,291.702335,0.7890169832360275
0.031384999999999996,0.040267499999999984,0.06050749999999999,0.08008749999999998,0.126865,0.1634675,0.11171249999999999,291.57586826,0.37909248242160465
0.12084250000000002,0.1362425,0.18585249999999998,0.224985,0.2653825,0.3576725,0.31468999999999997,275.45648594,0.8821522826358992
0.08578000000000002,0.103875,0.139405,0.16800500000000002,0.261285,0.2817725,0.2237475,326.06027204,0.7639685802164058
-0.01421,0.009907499999999986,0.052312499999999984,0.067795,0.19737500000000002,0.08335999999999999,0.056217499999999976,270.28502168,0.04394842694363327
0.08072000000000001,0.10090500000000002,0.17421999999999999,0.2624125,0.356875,0.46239250000000004,0.432885,297.05837234,1.0774586658981993
0.043017499999999986,0.053027500000000005,0.07997749999999998,0.109375,0.17383500000000002,0.2123625,0.14867249999999999,292.20820196,0.5747594046101324
0.025224999999999997,0.034629999999999994,0.06551249999999997,0.05269750000000001,0.31741250000000004,0.200015,0.11014499999999999,283.63238978,0.7538937905386802
0.045795,0.05431999999999998,0.09975,0.10599249999999999,0.34348249999999997,0.33437999999999996,0.21742250000000002,293.09346914,0.8126879913748531
0.032759999999999984,0.03171499999999999,0.054649999999999976,0.02901999999999999,0.6199125000000001,0.1781525,0.06917000000000001,302.18540234,1.1353838076892773
0.05792249999999999,0.07068249999999998,0.09260000000000002,0.12031999999999998,0.169545,0.3094375,0.22055750000000002,291.39813122,0.4720961433886905
0.05214750000000001,0.06290000000000001,0.08597250000000001,0.1042325,0.25265,0.32854999999999995,0.21005250000000003,301.41976586,0.5419616164883593
0.02093500000000001,0.0295425,0.051460000000000006,0.06284499999999998,0.249185,0.18291000000000002,0.09411249999999999,310.06052042,0.5014606394507871
0.0445025,0.05880249999999998,0.10170249999999997,0.10610249999999999,0.31419500000000006,0.3209325,0.19602750000000002,309.69137426,0.8064328471017825
0.052312499999999984,0.05720750000000002,0.07197500000000001,0.0894375,0.1883825,0.296375,0.1953125,300.30890936000003,0.6258632389945988
0.06977499999999998,0.08281,0.13137500000000002,0.15266000000000002,0.28837250000000003,0.3527775,0.279875,312.88038692,0.8130160760488098
0.04884749999999999,0.056794999999999984,0.08063749999999997,0.0953775,0.24778250000000002,0.36113750000000006,0.310455,322.64225204,0.8806726220035224
0.0681525,0.09232499999999999,0.13588499999999998,0.174825,0.24904749999999998,0.36991,0.30217750000000004,282.9009335,0.7493974384988706
0.03523499999999999,0.049232499999999985,0.09372750000000002,0.10216999999999998,0.291975,0.2632925,0.162725,309.43844078,0.47954590548512144
0.05624499999999999,0.07288250000000002,0.0993925,0.11207,0.20523999999999998,0.23804750000000002,0.194185,299.95343528,0.5912289915972081
0.015242499999999992,0.0293775,0.08157249999999999,0.07002249999999999,0.30682499999999996,0.24321750000000003,0.1316775,308.19086347999996,0.4784843692871877
0.0326775,0.04915,0.09304000000000001,0.10079500000000002,0.30894249999999995,0.3038275,0.193195,298.58622728,0.6739060386263056
0.06031500000000001,0.07279999999999998,0.1073675,0.127415,0.225315,0.2315025,0.1856875,303.49792202000003,0.6011042702943176
0.009825,0.012052499999999994,0.025609999999999994,0.024152499999999993,0.21082250000000002,0.11402250000000003,0.05195499999999997,299.44756831999996,0.377936273036257
0.072855,0.08220499999999997,0.1079175,0.13800250000000003,0.2444,0.32802749999999997,0.206945,307.98578227999997,0.4364393388578871
0.033420000000000005,0.04032250000000001,0.07257999999999998,0.07491750000000003,0.3164225,0.27346750000000003,0.14944249999999998,306.13663346,0.8844593195535139
0.05550250000000001,0.07068249999999998,0.1050025,0.13363000000000003,0.20218750000000002,0.35813999999999996,0.29401,294.50511140000003,0.620020774507152
0.0327325,0.0479125,0.08858500000000002,0.08193,0.38355,0.24038500000000002,0.13555499999999998,304.45838563999996,0.6958694832078812
0.20512999999999998,0.23254750000000002,0.311115,0.34898250000000003,0.4641525,0.4708625,0.4170175,304.71473714,1.25544962782726
0.09240749999999998,0.11198750000000002,0.17829,0.2372225,0.31617500000000004,0.43992500000000007,0.38123999999999997,312.66505166,0.8261032995633606
0.03006500000000001,0.03836999999999999,0.09400249999999999,0.07175500000000001,0.47264999999999996,0.2458575,0.11861500000000003,288.7115675,0.7721962469725947
0.02530750000000001,0.03419,0.072745,0.06240499999999999,0.3834125,0.2427225,0.12568249999999997,294.63157814,0.7657441609595509
0.050854999999999984,0.04937,0.06270749999999997,0.06666749999999999,0.20961249999999998,0.21989750000000002,0.1418525,303.06383347999997,0.5507010764173519
0.03058749999999999,0.0357575,0.05745499999999998,0.06743749999999998,0.223115,0.22248250000000003,0.14309,294.8981837,0.44358902469089045
0.10046500000000003,0.12029250000000002,0.15981,0.1989975,0.2786925,0.39081000000000005,0.31026250000000005,326.83616258,0.6285683494465347
0.02536250000000001,0.03314500000000001,0.0695,0.05030499999999999,0.47223750000000003,0.24131999999999998,0.10302250000000002,309.34615424000003,0.91573255073422
0.025774999999999992,0.03242999999999999,0.06367,0.049534999999999996,0.36815000000000003,0.22773500000000002,0.10907250000000002,306.8954339,0.8719016037469473
0.07502750000000002,0.0934525,0.12502249999999998,0.157225,0.249405,0.326845,0.259195,283.22564539999996,0.5016586683666315
0.027480000000000004,0.034272499999999984,0.053192499999999976,0.05665749999999997,0.2220975,0.16368749999999999,0.09367249999999999,294.99047024000004,0.4626012691512296
0.07906999999999997,0.09732999999999997,0.14562000000000003,0.1812875,0.2521275,0.354015,0.2798475,317.00593706,1.041166954707312
0.06958249999999999,0.08866750000000001,0.146995,0.19894250000000002,0.376345,0.3724125,0.298465,308.08832287999996,0.8007023198180608
0.046262499999999984,0.05742750000000002,0.102775,0.11850500000000003,0.3876475,0.337845,0.20766,312.52491283999996,0.8830451076298386
0.038589999999999985,0.056574999999999986,0.08682499999999999,0.11649749999999998,0.18225000000000002,0.2537775,0.19146249999999998,288.88246849999996,0.5667343650722927
0.015160000000000007,0.028524999999999995,0.059462499999999974,0.06878499999999999,0.276135,0.25298,0.139625,320.926406,0.701580377730351
0.048022499999999996,0.06102999999999997,0.10214250000000002,0.11927500000000002,0.35998250000000004,0.2907925,0.182525,287.62805516000003,0.6953659090576191
0.047664999999999985,0.059077500000000005,0.08828249999999999,0.109045,0.22605750000000002,0.2385425,0.17432999999999998,316.2608087,0.5651534644134596
0.06498999999999999,0.07035249999999998,0.0933425,0.096725,0.303965,0.3261025,0.192975,307.99603634,0.7584082982629816
0.03182499999999999,0.04351250000000001,0.07752999999999999,0.07271749999999999,0.259635,0.2558125,0.1488375,314.44242206,0.8322009613663282
0.037847500000000006,0.043484999999999996,0.08000499999999999,0.0711775,0.3632825,0.251935,0.13283250000000002,289.17641821999996,0.7353124619554334
0.036555000000000004,0.046097499999999986,0.0784375,0.08143499999999998,0.2896375,0.2893075,0.1664925,298.37772806,0.7284354767918777
0.08116000000000001,0.09801749999999998,0.132145,0.176145,0.268215,0.280095,0.2008125,282.00883028,0.5550594194588365
0.066585,0.0816,0.11108000000000001,0.14985500000000002,0.23859750000000002,0.3152675,0.21137250000000002,287.50500644,0.5775515972043747
0.02233750000000001,0.025224999999999997,0.05445749999999999,0.034684999999999994,0.3683975,0.18348750000000003,0.07640249999999998,307.70892266,0.7638466115725018
0.043704999999999994,0.05630000000000002,0.0831675,0.10566249999999999,0.2868875,0.30215,0.18048999999999998,295.3937966,0.6343189045552768
